!,0.011223521972810622
/n,0
#,0
"""",0.17862788491938034
%,0
$,0
&,0
),0
(,0
+,0
*,0
-,0.11555485298766993
",",0.3150490041100221
/,0
.,0.3148118874486247
;,0.03066708820739804
:,0
=,0
<,0
?,0.033275371482769524
>,0
@,0
[,0
],0
\,0
_,0.0007903888713246917
^,0
`,0
{,0
},0
|,0
~,0
