!,0.0138718890248878
/n,0
#,0
"""",0.14851081191350468
%,0
$,0
&,0
),0.004895960832313341
(,0.004895960832313341
+,0
*,0
-,0.12280701754385964
",",0.3002855977152183
/,0
.,0.2839657282741738
;,0.05589555283557732
:,0.01591187270501836
=,0
<,0
?,0.02937576499388005
>,0
@,0
[,0
],0
\,0
_,0.019583843329253364
^,0
`,0
{,0
},0
|,0
~,0
