!,0.01615508885298869
/n,0
#,0
"""",0.10339256865912763
%,0
$,0
&,0
),0
(,0
+,0
*,0
-,0.07000538502961766
",",0.4620355411954766
/,0
.,0.2730210016155089
;,0.05815831987075929
:,0.0005385029617662897
=,0
<,0
?,0.01669359181475498
>,0
@,0
[,0
],0
\,0
_,0
^,0
`,0
{,0
},0
|,0
~,0
