!,0.011220154389324397
/n,0
#,0
"""",0.17078571001136975
%,0
$,0
&,2.992041170486506e-05
),2.992041170486506e-05
(,2.992041170486506e-05
+,0
*,0
-,0.04553886661480462
",",0.43459398001316496
/,0
.,0.274938663156005
;,0.04449165220513434
:,0.0014062593501286578
=,0
<,0
?,0.014002752677876847
>,0
@,0
[,0
],0
\,0
_,0.0029322003470767756
^,0
`,0
{,0
},0
|,0
~,0
