!,0
/n,0
#,0
"""",0
%,0
$,0
&,0
),0
(,0
+,0
*,0
-,0
",",0.30158730158730157
/,0
.,0.6825396825396826
;,0
:,0.015873015873015872
=,0
<,0
?,0
>,0
@,0
[,0
],0
\,0
_,0
^,0
`,0
{,0
},0
|,0
~,0
