!,0.03676470588235294
/n,0
#,0
"""",0.13529411764705881
%,0
$,0
&,0
),0.004411764705882353
(,0.004411764705882353
+,0
*,0.008823529411764706
-,0.11764705882352941
",",0.225
/,0
.,0.24558823529411763
;,0.027941176470588237
:,0
=,0
<,0
?,0.014705882352941176
>,0
@,0
[,0.08529411764705883
],0.08529411764705883
\,0
_,0.008823529411764706
^,0
`,0
{,0
},0
|,0
~,0
