!,0.005535055350553505
/n,0
#,0
"""",0.12596444146259644
%,0
$,0
&,0
),0.014089231801408923
(,0.014089231801408923
+,0
*,0
-,0.06943978530694397
",",0.487420328748742
/,0
.,0.2425360617242536
;,0.026333445152633344
:,0.004864139550486414
=,0
<,0
?,0.0057027843005702785
>,0
@,0
[,0.0013418316001341832
],0.0013418316001341832
\,0
_,0
^,0
`,0
{,0.0006709158000670916
},0.0006709158000670916
|,0
~,0
