!,0.031149301825993556
/n,0
#,0
"""",0.047261009667024706
%,0
$,0
&,0
),0
(,0
+,0
*,0
-,0.1439312567132116
",",0.3770139634801289
/,0
.,0.2932330827067669
;,0.08055853920515575
:,0.01288936627282492
=,0
<,0
?,0.013963480128893663
>,0
@,0
[,0
],0
\,0
_,0
^,0
`,0
{,0
},0
|,0
~,0
