!,0.01651287032540068
/n,0
#,0
"""",0.021855269548324428
%,0
$,0
&,0
),0.018455560951918408
(,0.018455560951918408
+,0
*,0.012141816415735794
-,0.06847984458474989
",",0.4361340456532297
/,0
.,0.1622146673142302
;,0.034482758620689655
:,0.042739193783389993
=,0
<,0
?,0.005342399222923749
>,0
@,0
[,0.05779504613890238
],0.05779504613890238
\,0
_,0.047595920349684316
^,0
`,0
{,0
},0
|,0
~,0
