!,0.0280198188962925
/n,0
#,0
"""",0.17888262429523322
%,0
$,0
&,0
),0.00017085255424568598
(,0.00017085255424568598
+,0
*,0
-,0.11173757047667862
",",0.38390568939005637
/,0
.,0.22672133948402529
;,0.04390910644114129
:,0.0039296087476507775
=,0
<,0
?,0.021869126943447805
>,0
@,0
[,0.00034170510849137196
],0.00034170510849137196
\,0
_,0
^,0
`,0
{,0
},0
|,0
~,0
